SIMULATION LOG - STABLE CANDIDATES ONLY
VACUUM_FREQ: 137.035999
------------------------------------------------------------
FREQ_HZ      | RATIO (w/vac)   | MAX_STRAIN   | STATUS
66.1586      | 0.482783        | 0.999794     | STABLE
66.1885      | 0.483001        | 0.999599     | STABLE
66.2184      | 0.483219        | 0.999934     | STABLE
66.2483      | 0.483437        | 0.999887     | STABLE
66.2782      | 0.483656        | 0.999724     | STABLE
66.3081      | 0.483874        | 0.999904     | STABLE
66.3380      | 0.484092        | 0.999762     | STABLE
66.3679      | 0.484310        | 0.999816     | STABLE
66.3978      | 0.484528        | 0.999981     | STABLE
66.4277      | 0.484747        | 0.999956     | STABLE
66.4576      | 0.484965        | 0.999935     | STABLE
66.4875      | 0.485183        | 0.999811     | STABLE
66.5175      | 0.485401        | 0.999938     | STABLE
66.5474      | 0.485620        | 0.999982     | STABLE
66.5773      | 0.485838        | 0.999635     | STABLE
66.6072      | 0.486056        | 0.999850     | STABLE
66.6371      | 0.486274        | 0.999900     | STABLE
66.6670      | 0.486492        | 0.999993     | STABLE
66.6969      | 0.486711        | 0.999886     | STABLE
66.7268      | 0.486929        | 0.999740     | STABLE
66.7567      | 0.487147        | 0.999726     | STABLE
66.7866      | 0.487365        | 0.999823     | STABLE
66.8165      | 0.487583        | 0.999958     | STABLE
66.8464      | 0.487802        | 0.999995     | STABLE
66.8763      | 0.488020        | 0.999932     | STABLE
66.9062      | 0.488238        | 0.999771     | STABLE
66.9361      | 0.488456        | 0.999915     | STABLE
66.9660      | 0.488674        | 0.999776     | STABLE
66.9959      | 0.488893        | 0.999747     | STABLE
67.0258      | 0.489111        | 0.999719     | STABLE
67.0557      | 0.489329        | 0.999630     | STABLE
67.0856      | 0.489547        | 0.999999     | STABLE
67.1155      | 0.489766        | 0.999685     | STABLE
67.1454      | 0.489984        | 0.999820     | STABLE
67.1753      | 0.490202        | 0.999767     | STABLE
67.2052      | 0.490420        | 0.999824     | STABLE
67.2351      | 0.490638        | 0.999099     | STABLE
67.2650      | 0.490857        | 0.999986     | STABLE
67.2949      | 0.491075        | 0.999901     | STABLE
67.3248      | 0.491293        | 0.999979     | STABLE
67.3547      | 0.491511        | 0.999675     | STABLE
67.3846      | 0.491729        | 0.999976     | STABLE
67.4145      | 0.491948        | 0.999854     | STABLE
67.4444      | 0.492166        | 0.999875     | STABLE
67.4743      | 0.492384        | 0.999906     | STABLE
67.5043      | 0.492602        | 0.999826     | STABLE
67.5342      | 0.492821        | 0.999910     | STABLE
67.5641      | 0.493039        | 0.999793     | STABLE
67.5940      | 0.493257        | 0.999689     | STABLE
67.6239      | 0.493475        | 0.999914     | STABLE
67.6538      | 0.493693        | 0.999813     | STABLE
67.6837      | 0.493912        | 0.999883     | STABLE
67.7136      | 0.494130        | 0.999903     | STABLE
67.7435      | 0.494348        | 0.999784     | STABLE
67.7734      | 0.494566        | 0.999974     | STABLE
67.8033      | 0.494784        | 0.999856     | STABLE
67.8332      | 0.495003        | 0.999950     | STABLE
67.8631      | 0.495221        | 0.999254     | STABLE
67.8930      | 0.495439        | 0.999973     | STABLE
67.9229      | 0.495657        | 0.999816     | STABLE
67.9528      | 0.495876        | 0.999952     | STABLE
67.9827      | 0.496094        | 0.999860     | STABLE
68.0126      | 0.496312        | 0.999933     | STABLE
68.0425      | 0.496530        | 0.999971     | STABLE
68.0724      | 0.496748        | 0.999875     | STABLE
68.1023      | 0.496967        | 0.999934     | STABLE
68.1322      | 0.497185        | 0.999861     | STABLE
68.1621      | 0.497403        | 0.999890     | STABLE
68.1920      | 0.497621        | 0.999993     | STABLE
68.2219      | 0.497839        | 0.999915     | STABLE
68.2518      | 0.498058        | 0.999963     | STABLE
68.2817      | 0.498276        | 0.999999     | STABLE
68.3116      | 0.498494        | 0.999989     | STABLE
68.3415      | 0.498712        | 0.999947     | STABLE
68.3714      | 0.498930        | 0.999909     | STABLE
68.4013      | 0.499149        | 0.999908     | STABLE
68.4312      | 0.499367        | 0.999933     | STABLE
68.4611      | 0.499585        | 0.999957     | STABLE
68.4910      | 0.499803        | 0.999914     | STABLE
68.5210      | 0.500022        | 0.995348     | STABLE
68.5509      | 0.500240        | 0.999006     | STABLE
68.5808      | 0.500458        | 0.999956     | STABLE
68.6107      | 0.500676        | 0.999862     | STABLE
68.6406      | 0.500894        | 0.999986     | STABLE
68.6705      | 0.501113        | 0.999834     | STABLE
68.7004      | 0.501331        | 0.999921     | STABLE
68.7303      | 0.501549        | 0.999968     | STABLE
68.7602      | 0.501767        | 0.999787     | STABLE
68.7901      | 0.501985        | 0.999987     | STABLE
68.8200      | 0.502204        | 0.999937     | STABLE
68.8499      | 0.502422        | 0.999879     | STABLE
68.8798      | 0.502640        | 0.999746     | STABLE
68.9097      | 0.502858        | 0.999845     | STABLE
68.9396      | 0.503077        | 0.999883     | STABLE
68.9695      | 0.503295        | 0.999865     | STABLE
68.9994      | 0.503513        | 0.999987     | STABLE
69.0293      | 0.503731        | 0.999612     | STABLE
69.0592      | 0.503949        | 0.999896     | STABLE
69.0891      | 0.504168        | 0.999965     | STABLE
69.1190      | 0.504386        | 0.999882     | STABLE
69.1489      | 0.504604        | 0.999833     | STABLE
69.1788      | 0.504822        | 0.999935     | STABLE
69.2087      | 0.505040        | 0.999782     | STABLE
69.2386      | 0.505259        | 0.999953     | STABLE
69.2685      | 0.505477        | 0.999975     | STABLE
69.2984      | 0.505695        | 0.999999     | STABLE
69.3283      | 0.505913        | 0.999964     | STABLE
69.3582      | 0.506132        | 0.999614     | STABLE
69.3881      | 0.506350        | 0.999809     | STABLE
69.4180      | 0.506568        | 0.999879     | STABLE
69.4479      | 0.506786        | 0.999788     | STABLE
69.4778      | 0.507004        | 0.999913     | STABLE
69.5078      | 0.507223        | 0.999983     | STABLE
69.5377      | 0.507441        | 0.999970     | STABLE
69.5676      | 0.507659        | 0.999222     | STABLE
69.5975      | 0.507877        | 0.999561     | STABLE
69.6274      | 0.508095        | 0.999832     | STABLE
69.6573      | 0.508314        | 0.999972     | STABLE
69.6872      | 0.508532        | 0.999826     | STABLE
69.7171      | 0.508750        | 0.999993     | STABLE
69.7470      | 0.508968        | 0.999980     | STABLE
69.7769      | 0.509186        | 0.999772     | STABLE
69.8068      | 0.509405        | 0.999448     | STABLE
69.8367      | 0.509623        | 0.999999     | STABLE
69.8666      | 0.509841        | 0.999891     | STABLE
69.8965      | 0.510059        | 0.999975     | STABLE
69.9264      | 0.510278        | 0.999995     | STABLE
69.9563      | 0.510496        | 0.999972     | STABLE
69.9862      | 0.510714        | 0.999937     | STABLE
70.0161      | 0.510932        | 0.999847     | STABLE
70.0460      | 0.511150        | 0.999858     | STABLE
70.0759      | 0.511369        | 0.999955     | STABLE
70.1058      | 0.511587        | 0.999964     | STABLE
70.1357      | 0.511805        | 0.999869     | STABLE
70.1656      | 0.512023        | 0.999976     | STABLE
70.1955      | 0.512241        | 1.000000     | STABLE
70.2254      | 0.512460        | 0.999995     | STABLE
70.2553      | 0.512678        | 0.999893     | STABLE
70.2852      | 0.512896        | 0.999968     | STABLE
70.3151      | 0.513114        | 0.999707     | STABLE
70.3450      | 0.513333        | 0.999951     | STABLE
70.3749      | 0.513551        | 0.999974     | STABLE
70.4048      | 0.513769        | 0.999804     | STABLE
70.4347      | 0.513987        | 0.999913     | STABLE
70.4646      | 0.514205        | 0.999609     | STABLE
70.4945      | 0.514424        | 0.999990     | STABLE
70.5245      | 0.514642        | 0.999938     | STABLE
70.5544      | 0.514860        | 0.999931     | STABLE
70.5843      | 0.515078        | 0.999837     | STABLE
70.6142      | 0.515296        | 0.999723     | STABLE
70.6441      | 0.515515        | 0.999803     | STABLE
70.6740      | 0.515733        | 0.999747     | STABLE
70.7039      | 0.515951        | 0.999556     | STABLE
70.7338      | 0.516169        | 0.999986     | STABLE
70.7637      | 0.516387        | 0.999941     | STABLE
70.7936      | 0.516606        | 0.999742     | STABLE
70.8235      | 0.516824        | 0.999994     | STABLE
70.8534      | 0.517042        | 0.999886     | STABLE
70.8833      | 0.517260        | 0.999986     | STABLE
70.9132      | 0.517479        | 0.999689     | STABLE
70.9431      | 0.517697        | 0.999825     | STABLE
70.9730      | 0.517915        | 0.999806     | STABLE
71.0029      | 0.518133        | 0.999904     | STABLE
71.0328      | 0.518351        | 0.999779     | STABLE
71.0627      | 0.518570        | 0.999561     | STABLE
71.0926      | 0.518788        | 0.999926     | STABLE
71.1225      | 0.519006        | 0.999854     | STABLE
71.1524      | 0.519224        | 0.999881     | STABLE
71.1823      | 0.519442        | 0.999946     | STABLE
71.2122      | 0.519661        | 0.999543     | STABLE
71.2421      | 0.519879        | 0.999992     | STABLE
71.2720      | 0.520097        | 0.999884     | STABLE
71.3019      | 0.520315        | 0.999953     | STABLE
71.3318      | 0.520534        | 0.999972     | STABLE
71.3617      | 0.520752        | 0.999248     | STABLE
71.3916      | 0.520970        | 0.999785     | STABLE
71.4215      | 0.521188        | 0.999953     | STABLE
71.4514      | 0.521406        | 0.999859     | STABLE
71.4813      | 0.521625        | 0.999893     | STABLE
71.5113      | 0.521843        | 0.999777     | STABLE
71.5412      | 0.522061        | 0.999938     | STABLE
71.5711      | 0.522279        | 0.999943     | STABLE
71.6010      | 0.522497        | 0.999923     | STABLE
71.6309      | 0.522716        | 0.999958     | STABLE
71.6608      | 0.522934        | 0.999993     | STABLE
71.6907      | 0.523152        | 0.999521     | STABLE
71.7206      | 0.523370        | 0.999915     | STABLE
71.7505      | 0.523589        | 0.999879     | STABLE
71.7804      | 0.523807        | 0.999615     | STABLE
71.8103      | 0.524025        | 0.999537     | STABLE
71.8402      | 0.524243        | 0.999986     | STABLE
71.8701      | 0.524461        | 0.999792     | STABLE
71.9000      | 0.524680        | 0.999968     | STABLE
71.9299      | 0.524898        | 0.999527     | STABLE
71.9598      | 0.525116        | 0.999939     | STABLE
71.9897      | 0.525334        | 0.999902     | STABLE
72.0196      | 0.525552        | 0.999874     | STABLE
72.0495      | 0.525771        | 0.999796     | STABLE
72.0794      | 0.525989        | 0.999902     | STABLE
72.1093      | 0.526207        | 0.999935     | STABLE
72.1392      | 0.526425        | 0.999968     | STABLE
72.1691      | 0.526643        | 0.999987     | STABLE
72.1990      | 0.526862        | 0.999897     | STABLE
72.2289      | 0.527080        | 0.999825     | STABLE
72.2588      | 0.527298        | 0.999921     | STABLE
72.2887      | 0.527516        | 0.999935     | STABLE
72.3186      | 0.527735        | 0.999962     | STABLE
72.3485      | 0.527953        | 0.999950     | STABLE
72.3784      | 0.528171        | 0.999854     | STABLE
72.4083      | 0.528389        | 0.999950     | STABLE
72.4382      | 0.528607        | 0.999910     | STABLE
72.4681      | 0.528826        | 0.999983     | STABLE
72.4980      | 0.529044        | 0.999960     | STABLE
72.5280      | 0.529262        | 0.999835     | STABLE
72.5579      | 0.529480        | 0.999447     | STABLE
72.5878      | 0.529698        | 0.999908     | STABLE
72.6177      | 0.529917        | 0.999841     | STABLE
72.6476      | 0.530135        | 0.999860     | STABLE
72.6775      | 0.530353        | 0.999970     | STABLE
72.7074      | 0.530571        | 0.997132     | STABLE
72.7373      | 0.530790        | 0.999938     | STABLE
72.7672      | 0.531008        | 0.999992     | STABLE
72.7971      | 0.531226        | 0.999818     | STABLE
72.8270      | 0.531444        | 0.999928     | STABLE
72.8569      | 0.531662        | 0.999902     | STABLE
72.8868      | 0.531881        | 0.999991     | STABLE
72.9167      | 0.532099        | 0.999974     | STABLE
72.9466      | 0.532317        | 0.999768     | STABLE
72.9765      | 0.532535        | 0.999986     | STABLE
73.0064      | 0.532753        | 0.999930     | STABLE
73.0363      | 0.532972        | 0.999661     | STABLE
73.0662      | 0.533190        | 0.999571     | STABLE
73.0961      | 0.533408        | 0.999935     | STABLE
73.1260      | 0.533626        | 0.999972     | STABLE
73.1559      | 0.533845        | 0.999919     | STABLE
73.1858      | 0.534063        | 0.999935     | STABLE
73.2157      | 0.534281        | 0.999985     | STABLE
73.2456      | 0.534499        | 0.999943     | STABLE
73.2755      | 0.534717        | 0.999753     | STABLE
73.3054      | 0.534936        | 0.999863     | STABLE
73.3353      | 0.535154        | 0.999810     | STABLE
73.3652      | 0.535372        | 0.999668     | STABLE
73.3951      | 0.535590        | 0.999510     | STABLE
73.4250      | 0.535808        | 0.999848     | STABLE
73.4549      | 0.536027        | 0.999712     | STABLE
73.4848      | 0.536245        | 0.999899     | STABLE
73.5148      | 0.536463        | 0.999988     | STABLE
73.5447      | 0.536681        | 0.999978     | STABLE
73.5746      | 0.536899        | 0.999869     | STABLE
73.6045      | 0.537118        | 0.999764     | STABLE
73.6344      | 0.537336        | 0.999999     | STABLE
73.6643      | 0.537554        | 0.999987     | STABLE
73.6942      | 0.537772        | 0.999042     | STABLE
73.7241      | 0.537991        | 0.999889     | STABLE
73.7540      | 0.538209        | 0.999985     | STABLE
73.7839      | 0.538427        | 0.999639     | STABLE
73.8138      | 0.538645        | 0.999951     | STABLE
73.8437      | 0.538863        | 0.999844     | STABLE
73.8736      | 0.539082        | 0.999874     | STABLE
73.9035      | 0.539300        | 0.999992     | STABLE
73.9334      | 0.539518        | 0.999806     | STABLE
73.9633      | 0.539736        | 0.999775     | STABLE
73.9932      | 0.539954        | 0.999969     | STABLE
